STATE/UT,YEAR,CRIME HEAD,Grand Total
Daman & Diu,2006,Rape,0
Daman & Diu,2006,Kidnapping And Abduction,2
Daman & Diu,2006,Dacoity,22
Daman & Diu,2006,Prep. And Assembly For Dacoity,0
Daman & Diu,2006,Robbery,9
Daman & Diu,2006,Burglary,0
Daman & Diu,2006,Thefts,8
Daman & Diu,2006,Extortion,0
Daman & Diu,2006,Riots,0
Daman & Diu,2006,Arson,0
Daman & Diu,2006,Criminal Breach Of Trust,0
Daman & Diu,2006,Cheating,0
Daman & Diu,2006,Counter Feiting,0
Daman & Diu,2006,Dowry Deaths,0
Daman & Diu,2006,Molestation,0
Daman & Diu,2006,Eve-Teasing,0
Daman & Diu,2006,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2006,Other Ipc Crimes,0
Daman & Diu,2007,Murder,20
Daman & Diu,2007,Attempt To Commit Murder,0
Daman & Diu,2007,C.H. Not Amounting To Murder,0
Daman & Diu,2007,Rape,0
Daman & Diu,2007,Kidnapping And Abduction,0
Daman & Diu,2007,Dacoity,14
Daman & Diu,2007,Prep. And Assembly For Dacoity,0
Daman & Diu,2007,Robbery,10
Daman & Diu,2007,Burglary,0
Daman & Diu,2007,Thefts,10
Daman & Diu,2007,Extortion,0
Daman & Diu,2007,Riots,0
Daman & Diu,2007,Arson,0
Daman & Diu,2007,Criminal Breach Of Trust,0
Daman & Diu,2007,Cheating,0
Daman & Diu,2007,Counter Feiting,0
Daman & Diu,2007,Dowry Deaths,0
Daman & Diu,2007,Molestation,0
Daman & Diu,2007,Eve-Teasing,0
Daman & Diu,2007,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2007,Other Ipc Crimes,0
Daman & Diu,2008,Murder,1
Daman & Diu,2008,Attempt To Commit Murder,0
Daman & Diu,2008,C.H. Not Amounting To Murder,0
Daman & Diu,2008,Rape,0
Daman & Diu,2008,Kidnapping And Abduction,0
Daman & Diu,2008,Dacoity,10
Daman & Diu,2008,Prep. And Assembly For Dacoity,0
Daman & Diu,2008,Robbery,13
Daman & Diu,2008,Burglary,0
Daman & Diu,2008,Thefts,3
Daman & Diu,2008,Extortion,0
Daman & Diu,2008,Riots,0
Daman & Diu,2008,Arson,0
Daman & Diu,2008,Criminal Breach Of Trust,0
Daman & Diu,2008,Cheating,0
Daman & Diu,2008,Counter Feiting,0
Daman & Diu,2008,Dowry Deaths,0
Daman & Diu,2008,Molestation,0
Daman & Diu,2008,Eve-Teasing,0
Daman & Diu,2008,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2008,Other Ipc Crimes,0
Daman & Diu,2009,Murder,12
Daman & Diu,2009,Attempt To Commit Murder,8
Daman & Diu,2009,C.H. Not Amounting To Murder,0
Daman & Diu,2009,Rape,1
Daman & Diu,2009,Kidnapping And Abduction,0
Daman & Diu,2009,Dacoity,0
Daman & Diu,2009,Prep. And Assembly For Dacoity,3
Daman & Diu,2009,Robbery,0
Daman & Diu,2009,Burglary,0
Daman & Diu,2009,Thefts,0
Daman & Diu,2009,Extortion,0
Daman & Diu,2009,Riots,0
Daman & Diu,2009,Arson,0
Daman & Diu,2009,Criminal Breach Of Trust,0
Daman & Diu,2009,Cheating,0
Daman & Diu,2009,Counter Feiting,0
Daman & Diu,2009,Dowry Deaths,0
Daman & Diu,2009,Molestation,0
Daman & Diu,2009,Eve-Teasing,0
Daman & Diu,2009,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2009,Other Ipc Crimes,0
Daman & Diu,2010,Murder,6
Daman & Diu,2010,Attempt To Commit Murder,4
Daman & Diu,2010,C.H. Not Amounting To Murder,0
Daman & Diu,2010,Rape,0
Daman & Diu,2010,Kidnapping And Abduction,0
Daman & Diu,2010,Dacoity,3
Daman & Diu,2010,Prep. And Assembly For Dacoity,0
Daman & Diu,2010,Robbery,0
Daman & Diu,2010,Burglary,0
Daman & Diu,2010,Thefts,3
Daman & Diu,2010,Extortion,0
Daman & Diu,2010,Riots,0
Daman & Diu,2010,Arson,0
Daman & Diu,2010,Criminal Breach Of Trust,0
Daman & Diu,2010,Cheating,0
Daman & Diu,2010,Counter Feiting,0
Daman & Diu,2010,Dowry Deaths,0
Daman & Diu,2010,Molestation,0
Daman & Diu,2010,Eve-Teasing,0
Daman & Diu,2010,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2010,Other Ipc Crimes,0
Daman & Diu,2011,Murder,3
Daman & Diu,2011,Attempt To Commit Murder,2
Daman & Diu,2011,C.H. Not Amounting To Murder,0
Daman & Diu,2011,Rape,1
Daman & Diu,2011,Kidnapping And Abduction,0
Daman & Diu,2011,Dacoity,0
Daman & Diu,2011,Prep. And Assembly For Dacoity,5
Daman & Diu,2011,Robbery,2
Daman & Diu,2011,Burglary,0
Daman & Diu,2011,Thefts,4
Daman & Diu,2011,Extortion,0
Daman & Diu,2011,Riots,0
Daman & Diu,2011,Arson,0
Daman & Diu,2011,Criminal Breach Of Trust,0
Daman & Diu,2011,Cheating,0
Daman & Diu,2011,Counter Feiting,0
Daman & Diu,2011,Dowry Deaths,0
Daman & Diu,2011,Molestation,0
Daman & Diu,2011,Eve-Teasing,0
Daman & Diu,2011,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2011,Other Ipc Crimes,0
Daman & Diu,2012,Murder,2
Daman & Diu,2012,Attempt To Commit Murder,2
Daman & Diu,2012,C.H. Not Amounting To Murder,0
Daman & Diu,2012,Rape,2
Daman & Diu,2012,Kidnapping And Abduction,0
Daman & Diu,2012,Dacoity,0
Daman & Diu,2012,Prep. And Assembly For Dacoity,0
Daman & Diu,2012,Robbery,2
Daman & Diu,2012,Burglary,0
Daman & Diu,2012,Thefts,3
Daman & Diu,2012,Extortion,0
Daman & Diu,2012,Riots,0
Daman & Diu,2012,Arson,0
Daman & Diu,2012,Criminal Breach Of Trust,0
Daman & Diu,2012,Cheating,0
Daman & Diu,2012,Counter Feiting,0
Daman & Diu,2012,Dowry Deaths,0
Daman & Diu,2012,Molestation,0
Daman & Diu,2012,Eve-Teasing,0
Daman & Diu,2012,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2012,Other Ipc Crimes,0
Delhi,2001,Murder,1696
Delhi,2001,Attempt To Commit Murder,433
Delhi,2001,C.H. Not Amounting To Murder,59
Delhi,2001,Rape,635
Delhi,2001,Kidnapping And Abduction,364
Delhi,2001,Dacoity,475
Delhi,2001,Prep. And Assembly For Dacoity,349
Delhi,2001,Robbery,301
Delhi,2001,Burglary,197
Delhi,2001,Thefts,1276
Delhi,2001,Extortion,2
Delhi,2001,Riots,73
Delhi,2001,Arson,0
Delhi,2001,Criminal Breach Of Trust,61
Delhi,2001,Cheating,318
Delhi,2001,Counter Feiting,9
Delhi,2001,Dowry Deaths,135
Delhi,2001,Molestation,1
Delhi,2001,Eve-Teasing,1
Delhi,2001,Cruelty By Husband Or Relative Of Husband,27
Delhi,2001,Other Ipc Crimes,272
Delhi,2002,Murder,1939
Delhi,2002,Attempt To Commit Murder,397
Delhi,2002,C.H. Not Amounting To Murder,69
Delhi,2002,Rape,705
Delhi,2002,Kidnapping And Abduction,306
Delhi,2002,Dacoity,663
Delhi,2002,Prep. And Assembly For Dacoity,361
Delhi,2002,Robbery,284
Delhi,2002,Burglary,146
Delhi,2002,Thefts,1398
Delhi,2002,Extortion,9
Delhi,2002,Riots,68
Delhi,2002,Arson,0
Delhi,2002,Criminal Breach Of Trust,17
Delhi,2002,Cheating,449
Delhi,2002,Counter Feiting,9
Delhi,2002,Dowry Deaths,307
Delhi,2002,Molestation,5
Delhi,2002,Eve-Teasing,1
Delhi,2002,Cruelty By Husband Or Relative Of Husband,26
Delhi,2002,Other Ipc Crimes,224
Delhi,2003,Murder,1997
Delhi,2003,Attempt To Commit Murder,471
Delhi,2003,C.H. Not Amounting To Murder,79
Delhi,2003,Rape,679
Delhi,2003,Kidnapping And Abduction,324
Delhi,2003,Dacoity,777
Delhi,2003,Prep. And Assembly For Dacoity,293
Delhi,2003,Robbery,167
Delhi,2003,Burglary,137
Delhi,2003,Thefts,1414
Delhi,2003,Extortion,3
Delhi,2003,Riots,39
Delhi,2003,Arson,3
Delhi,2003,Criminal Breach Of Trust,12
Delhi,2003,Cheating,415
Delhi,2003,Counter Feiting,7
Delhi,2003,Dowry Deaths,304
Delhi,2003,Molestation,1
Delhi,2003,Eve-Teasing,0
Delhi,2003,Cruelty By Husband Or Relative Of Husband,19
Delhi,2003,Other Ipc Crimes,194
Delhi,2004,Murder,1852
Delhi,2004,Attempt To Commit Murder,475
Delhi,2004,C.H. Not Amounting To Murder,59
Delhi,2004,Rape,623
Delhi,2004,Kidnapping And Abduction,368
Delhi,2004,Dacoity,881
Delhi,2004,Prep. And Assembly For Dacoity,37
Delhi,2004,Robbery,203
Delhi,2004,Burglary,114
Delhi,2004,Thefts,1263
Delhi,2004,Extortion,4
Delhi,2004,Riots,11
Delhi,2004,Arson,0
Delhi,2004,Criminal Breach Of Trust,46
Delhi,2004,Cheating,369
Delhi,2004,Counter Feiting,58
Delhi,2004,Dowry Deaths,212
Delhi,2004,Molestation,7
Delhi,2004,Eve-Teasing,7
Delhi,2004,Cruelty By Husband Or Relative Of Husband,27
Delhi,2004,Other Ipc Crimes,150
Delhi,2005,Murder,1430
Delhi,2005,Attempt To Commit Murder,341
Delhi,2005,C.H. Not Amounting To Murder,41
Delhi,2005,Rape,717
Delhi,2005,Kidnapping And Abduction,270
Delhi,2005,Dacoity,733
Delhi,2005,Prep. And Assembly For Dacoity,152
Delhi,2005,Robbery,311
Delhi,2005,Burglary,138
Delhi,2005,Thefts,1542
Delhi,2005,Extortion,53
Delhi,2005,Riots,3
Delhi,2005,Arson,0
Delhi,2005,Criminal Breach Of Trust,30
Delhi,2005,Cheating,246
Delhi,2005,Counter Feiting,80
Delhi,2005,Dowry Deaths,216
Delhi,2005,Molestation,11
Delhi,2005,Eve-Teasing,0
Delhi,2005,Cruelty By Husband Or Relative Of Husband,21
Delhi,2005,Other Ipc Crimes,184
Delhi,2006,Murder,1472
Delhi,2006,Attempt To Commit Murder,583
Delhi,2006,C.H. Not Amounting To Murder,37
Delhi,2006,Rape,687
Delhi,2006,Kidnapping And Abduction,395
Delhi,2006,Dacoity,764
Delhi,2006,Prep. And Assembly For Dacoity,196
Delhi,2006,Robbery,440
Delhi,2006,Burglary,249
Delhi,2006,Thefts,1359
Delhi,2006,Extortion,71
Delhi,2006,Riots,0
Delhi,2006,Arson,2
Delhi,2006,Criminal Breach Of Trust,27
Delhi,2006,Cheating,313
Delhi,2006,Counter Feiting,70
Delhi,2006,Dowry Deaths,168
Delhi,2006,Molestation,19
Delhi,2006,Eve-Teasing,0
Delhi,2006,Cruelty By Husband Or Relative Of Husband,14
Delhi,2006,Other Ipc Crimes,740
Delhi,2007,Murder,1806
Delhi,2007,Attempt To Commit Murder,613
Delhi,2007,C.H. Not Amounting To Murder,55
Delhi,2007,Rape,769
Delhi,2007,Kidnapping And Abduction,350
Delhi,2007,Dacoity,959
Delhi,2007,Prep. And Assembly For Dacoity,149
Delhi,2007,Robbery,271
Delhi,2007,Burglary,88
Delhi,2007,Thefts,851
Delhi,2007,Extortion,75
Delhi,2007,Riots,6
Delhi,2007,Arson,0
Delhi,2007,Criminal Breach Of Trust,41
Delhi,2007,Cheating,348
Delhi,2007,Counter Feiting,88
Delhi,2007,Dowry Deaths,280
Delhi,2007,Molestation,12
Delhi,2007,Eve-Teasing,6
Delhi,2007,Cruelty By Husband Or Relative Of Husband,14
Delhi,2007,Other Ipc Crimes,212
Delhi,2008,Murder,1969
Delhi,2008,Attempt To Commit Murder,573
Delhi,2008,C.H. Not Amounting To Murder,77
Delhi,2008,Rape,783
Delhi,2008,Kidnapping And Abduction,329
Delhi,2008,Dacoity,884
Delhi,2008,Prep. And Assembly For Dacoity,142
Delhi,2008,Robbery,276
Delhi,2008,Burglary,54
Delhi,2008,Thefts,990
Delhi,2008,Extortion,50
Delhi,2008,Riots,13
Delhi,2008,Arson,0
Delhi,2008,Criminal Breach Of Trust,55
Delhi,2008,Cheating,295
Delhi,2008,Counter Feiting,38
Delhi,2008,Dowry Deaths,289
Delhi,2008,Molestation,5
Delhi,2008,Eve-Teasing,12
Delhi,2008,Cruelty By Husband Or Relative Of Husband,36
Delhi,2008,Other Ipc Crimes,97
Delhi,2009,Murder,2201
Delhi,2009,Attempt To Commit Murder,457
Delhi,2009,C.H. Not Amounting To Murder,64
Delhi,2009,Rape,782
Delhi,2009,Kidnapping And Abduction,345
Delhi,2009,Dacoity,897
Delhi,2009,Prep. And Assembly For Dacoity,155
Delhi,2009,Robbery,217
Delhi,2009,Burglary,123
Delhi,2009,Thefts,1066
Delhi,2009,Extortion,47
Delhi,2009,Riots,6
Delhi,2009,Arson,1
Delhi,2009,Criminal Breach Of Trust,80
Delhi,2009,Cheating,291
Delhi,2009,Counter Feiting,43
Delhi,2009,Dowry Deaths,288
Delhi,2009,Molestation,1
Delhi,2009,Eve-Teasing,11
Delhi,2009,Cruelty By Husband Or Relative Of Husband,22
Delhi,2009,Other Ipc Crimes,81
Delhi,2010,Murder,2193
Delhi,2010,Attempt To Commit Murder,365
Delhi,2010,C.H. Not Amounting To Murder,32
Delhi,2010,Rape,727
Delhi,2010,Kidnapping And Abduction,353
Delhi,2010,Dacoity,550
Delhi,2010,Prep. And Assembly For Dacoity,102
Delhi,2010,Robbery,295
Delhi,2010,Burglary,134
Delhi,2010,Thefts,1159
Delhi,2010,Extortion,6
Delhi,2010,Riots,3
Delhi,2010,Arson,2
Delhi,2010,Criminal Breach Of Trust,39
Delhi,2010,Cheating,249
Delhi,2010,Counter Feiting,20
Delhi,2010,Dowry Deaths,276
Delhi,2010,Molestation,4
Delhi,2010,Eve-Teasing,2
Delhi,2010,Cruelty By Husband Or Relative Of Husband,4
Delhi,2010,Other Ipc Crimes,197
Delhi,2011,Murder,2151
Delhi,2011,Attempt To Commit Murder,424
Delhi,2011,C.H. Not Amounting To Murder,43
Delhi,2011,Rape,756
Delhi,2011,Kidnapping And Abduction,354
Delhi,2011,Dacoity,592
Delhi,2011,Prep. And Assembly For Dacoity,146
Delhi,2011,Robbery,342
Delhi,2011,Burglary,183
Delhi,2011,Thefts,1194
Delhi,2011,Extortion,43
Delhi,2011,Riots,34
Delhi,2011,Arson,57
Delhi,2011,Criminal Breach Of Trust,28
Delhi,2011,Cheating,538
Delhi,2011,Counter Feiting,23
Delhi,2011,Dowry Deaths,290
Delhi,2011,Molestation,15
Delhi,2011,Eve-Teasing,23
Delhi,2011,Cruelty By Husband Or Relative Of Husband,3
Delhi,2011,Other Ipc Crimes,205
Delhi,2012,Murder,2226
Delhi,2012,Attempt To Commit Murder,530
Delhi,2012,C.H. Not Amounting To Murder,45
Delhi,2012,Rape,879
Delhi,2012,Kidnapping And Abduction,344
Delhi,2012,Dacoity,544
Delhi,2012,Prep. And Assembly For Dacoity,100
Delhi,2012,Robbery,426
Delhi,2012,Burglary,123
Delhi,2012,Thefts,1186
Delhi,2012,Extortion,46
Delhi,2012,Riots,30
Delhi,2012,Arson,3
Delhi,2012,Criminal Breach Of Trust,22
Delhi,2012,Cheating,402
Delhi,2012,Counter Feiting,30
Delhi,2012,Dowry Deaths,324
Delhi,2012,Molestation,13
Delhi,2012,Eve-Teasing,7
Delhi,2012,Cruelty By Husband Or Relative Of Husband,2
Delhi,2012,Other Ipc Crimes,155
Lakshadweep,2001,Murder,1
Lakshadweep,2001,Attempt To Commit Murder,0
Lakshadweep,2001,C.H. Not Amounting To Murder,0
Lakshadweep,2001,Rape,0
Lakshadweep,2001,Kidnapping And Abduction,0
Lakshadweep,2001,Dacoity,0
Lakshadweep,2001,Prep. And Assembly For Dacoity,0
Lakshadweep,2001,Robbery,0
Lakshadweep,2001,Burglary,0
Lakshadweep,2001,Thefts,0
Lakshadweep,2001,Extortion,0
Lakshadweep,2001,Riots,0
Lakshadweep,2001,Arson,0
Lakshadweep,2001,Criminal Breach Of Trust,0
Lakshadweep,2001,Cheating,0
Lakshadweep,2001,Counter Feiting,0
Lakshadweep,2001,Dowry Deaths,0
Lakshadweep,2001,Molestation,0
Lakshadweep,2001,Eve-Teasing,0
Lakshadweep,2001,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2001,Other Ipc Crimes,0
Lakshadweep,2002,Murder,1
Lakshadweep,2002,Attempt To Commit Murder,0
Lakshadweep,2002,C.H. Not Amounting To Murder,0
Lakshadweep,2002,Rape,0
Lakshadweep,2002,Kidnapping And Abduction,0
Lakshadweep,2002,Dacoity,0
Lakshadweep,2002,Prep. And Assembly For Dacoity,0
Lakshadweep,2002,Robbery,0
Lakshadweep,2002,Burglary,0
Lakshadweep,2002,Thefts,0
Lakshadweep,2002,Extortion,0
Lakshadweep,2002,Riots,0
Lakshadweep,2002,Arson,0
Lakshadweep,2002,Criminal Breach Of Trust,0
Lakshadweep,2002,Cheating,0
Lakshadweep,2002,Counter Feiting,0
Lakshadweep,2002,Dowry Deaths,0
Lakshadweep,2002,Molestation,0
Lakshadweep,2002,Eve-Teasing,0
Lakshadweep,2002,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2002,Other Ipc Crimes,13
Lakshadweep,2003,Murder,0
Lakshadweep,2003,Attempt To Commit Murder,2
Lakshadweep,2003,C.H. Not Amounting To Murder,0
Lakshadweep,2003,Rape,0
Lakshadweep,2003,Kidnapping And Abduction,0
Lakshadweep,2003,Dacoity,0
Lakshadweep,2003,Prep. And Assembly For Dacoity,0
Lakshadweep,2003,Robbery,0
Lakshadweep,2003,Burglary,1
Lakshadweep,2003,Thefts,1
Lakshadweep,2003,Extortion,0
Lakshadweep,2003,Riots,0
Lakshadweep,2003,Arson,0
Lakshadweep,2003,Criminal Breach Of Trust,0
Lakshadweep,2003,Cheating,0
Lakshadweep,2003,Counter Feiting,0
Lakshadweep,2003,Dowry Deaths,0
Lakshadweep,2003,Molestation,0
Lakshadweep,2003,Eve-Teasing,0
Lakshadweep,2003,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2003,Other Ipc Crimes,0
Lakshadweep,2004,Murder,0
Lakshadweep,2004,Attempt To Commit Murder,0
Lakshadweep,2004,C.H. Not Amounting To Murder,0
Lakshadweep,2004,Rape,0
Lakshadweep,2004,Kidnapping And Abduction,0
Lakshadweep,2004,Dacoity,0
Lakshadweep,2004,Prep. And Assembly For Dacoity,0
Lakshadweep,2004,Robbery,0
Lakshadweep,2004,Burglary,0
Lakshadweep,2004,Thefts,0
Lakshadweep,2004,Extortion,0
Lakshadweep,2004,Riots,0
Lakshadweep,2004,Arson,0
Lakshadweep,2004,Criminal Breach Of Trust,0
Lakshadweep,2004,Cheating,0
Lakshadweep,2004,Counter Feiting,0
Lakshadweep,2004,Dowry Deaths,0
Lakshadweep,2004,Molestation,0
Lakshadweep,2004,Eve-Teasing,0
Lakshadweep,2004,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2004,Other Ipc Crimes,0
Lakshadweep,2005,Murder,1
Lakshadweep,2005,Attempt To Commit Murder,1
Lakshadweep,2005,C.H. Not Amounting To Murder,0
Lakshadweep,2005,Rape,0
Lakshadweep,2005,Kidnapping And Abduction,0
Lakshadweep,2005,Dacoity,0
Lakshadweep,2005,Prep. And Assembly For Dacoity,0
Lakshadweep,2005,Robbery,0
Lakshadweep,2005,Burglary,0
Lakshadweep,2005,Thefts,0
Lakshadweep,2005,Extortion,0
Lakshadweep,2005,Riots,0
Lakshadweep,2005,Arson,0
Lakshadweep,2005,Criminal Breach Of Trust,0
Lakshadweep,2005,Cheating,0
Lakshadweep,2005,Counter Feiting,0
Lakshadweep,2005,Dowry Deaths,0
Lakshadweep,2005,Molestation,0
Lakshadweep,2005,Eve-Teasing,0
Lakshadweep,2005,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2005,Other Ipc Crimes,0
Lakshadweep,2006,Murder,0
Lakshadweep,2006,Attempt To Commit Murder,0
Lakshadweep,2006,C.H. Not Amounting To Murder,0
Lakshadweep,2006,Rape,0
Lakshadweep,2006,Kidnapping And Abduction,0
Lakshadweep,2006,Dacoity,0
Lakshadweep,2006,Prep. And Assembly For Dacoity,0
Lakshadweep,2006,Robbery,0
Lakshadweep,2006,Burglary,0
Lakshadweep,2006,Thefts,0
Lakshadweep,2006,Extortion,0
Lakshadweep,2006,Riots,0
Lakshadweep,2006,Arson,0
Lakshadweep,2006,Criminal Breach Of Trust,0
Lakshadweep,2006,Cheating,0
Lakshadweep,2006,Counter Feiting,0
Lakshadweep,2006,Dowry Deaths,0
Lakshadweep,2006,Molestation,0
Lakshadweep,2006,Eve-Teasing,0
Lakshadweep,2006,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2006,Other Ipc Crimes,0
Lakshadweep,2007,Murder,0
Lakshadweep,2007,Attempt To Commit Murder,10
Lakshadweep,2007,C.H. Not Amounting To Murder,0
Lakshadweep,2007,Rape,1
Lakshadweep,2007,Kidnapping And Abduction,0
Lakshadweep,2007,Dacoity,0
Lakshadweep,2007,Prep. And Assembly For Dacoity,0
Lakshadweep,2007,Robbery,0
Lakshadweep,2007,Burglary,0
Lakshadweep,2007,Thefts,0
Lakshadweep,2007,Extortion,0
Lakshadweep,2007,Riots,0
Lakshadweep,2007,Arson,0
Lakshadweep,2007,Criminal Breach Of Trust,0
Lakshadweep,2007,Cheating,0
Lakshadweep,2007,Counter Feiting,0
Lakshadweep,2007,Dowry Deaths,0
Lakshadweep,2007,Molestation,0
Lakshadweep,2007,Eve-Teasing,0
Lakshadweep,2007,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2007,Other Ipc Crimes,0
Lakshadweep,2008,Murder,0
Lakshadweep,2008,Attempt To Commit Murder,1
Lakshadweep,2008,C.H. Not Amounting To Murder,0
Lakshadweep,2008,Rape,1
Lakshadweep,2008,Kidnapping And Abduction,0
Lakshadweep,2008,Dacoity,0
Lakshadweep,2008,Prep. And Assembly For Dacoity,0
Lakshadweep,2008,Robbery,0
Lakshadweep,2008,Burglary,0
Lakshadweep,2008,Thefts,0
Lakshadweep,2008,Extortion,0
Lakshadweep,2008,Riots,0
Lakshadweep,2008,Arson,0
Lakshadweep,2008,Criminal Breach Of Trust,0
Lakshadweep,2008,Cheating,0
Lakshadweep,2008,Counter Feiting,0
Lakshadweep,2008,Dowry Deaths,0
Lakshadweep,2008,Molestation,0
Lakshadweep,2008,Eve-Teasing,0
Lakshadweep,2008,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2008,Other Ipc Crimes,16
Lakshadweep,2009,Murder,0
Lakshadweep,2009,Attempt To Commit Murder,0
Lakshadweep,2009,C.H. Not Amounting To Murder,0
Lakshadweep,2009,Rape,0
Lakshadweep,2009,Kidnapping And Abduction,0
Lakshadweep,2009,Dacoity,0
Lakshadweep,2009,Prep. And Assembly For Dacoity,0
Lakshadweep,2009,Robbery,0
Lakshadweep,2009,Burglary,0
Lakshadweep,2009,Thefts,0
Lakshadweep,2009,Extortion,0
Lakshadweep,2009,Riots,0
Lakshadweep,2009,Arson,0
Lakshadweep,2009,Criminal Breach Of Trust,0
Lakshadweep,2009,Cheating,0
Lakshadweep,2009,Counter Feiting,0
Lakshadweep,2009,Dowry Deaths,0
Lakshadweep,2009,Molestation,0
Lakshadweep,2009,Eve-Teasing,0
Lakshadweep,2009,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2009,Other Ipc Crimes,43
Lakshadweep,2010,Murder,0
Lakshadweep,2010,Attempt To Commit Murder,0
Lakshadweep,2010,C.H. Not Amounting To Murder,0
Lakshadweep,2010,Rape,0
Lakshadweep,2010,Kidnapping And Abduction,0
Lakshadweep,2010,Dacoity,0
Lakshadweep,2010,Prep. And Assembly For Dacoity,0
Lakshadweep,2010,Robbery,0
Lakshadweep,2010,Burglary,2
Lakshadweep,2010,Thefts,0
Lakshadweep,2010,Extortion,0
Lakshadweep,2010,Riots,0
Lakshadweep,2010,Arson,0
Lakshadweep,2010,Criminal Breach Of Trust,0
Lakshadweep,2010,Cheating,0
Lakshadweep,2010,Counter Feiting,0
Lakshadweep,2010,Dowry Deaths,0
Lakshadweep,2010,Molestation,0
Lakshadweep,2010,Eve-Teasing,0
Lakshadweep,2010,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2010,Other Ipc Crimes,25
Lakshadweep,2011,Murder,0
Lakshadweep,2011,Attempt To Commit Murder,2
Lakshadweep,2011,C.H. Not Amounting To Murder,0
Lakshadweep,2011,Rape,0
Lakshadweep,2011,Kidnapping And Abduction,0
Lakshadweep,2011,Dacoity,0
Lakshadweep,2011,Prep. And Assembly For Dacoity,0
Lakshadweep,2011,Robbery,0
Lakshadweep,2011,Burglary,0
Lakshadweep,2011,Thefts,0
Lakshadweep,2011,Extortion,0
Lakshadweep,2011,Riots,0
Lakshadweep,2011,Arson,0
Lakshadweep,2011,Criminal Breach Of Trust,0
Lakshadweep,2011,Cheating,0
Lakshadweep,2011,Counter Feiting,0
Lakshadweep,2011,Dowry Deaths,0
Lakshadweep,2011,Molestation,0
Lakshadweep,2011,Eve-Teasing,0
Lakshadweep,2011,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2011,Other Ipc Crimes,28
Lakshadweep,2012,Murder,0
Lakshadweep,2012,Attempt To Commit Murder,0
Lakshadweep,2012,C.H. Not Amounting To Murder,0
Lakshadweep,2012,Rape,0
Lakshadweep,2012,Kidnapping And Abduction,0
